product,rating,price,product_url
Vu 80 cm (32 inches) Premium Series Smart LED TV 32UA (Black) (2022 Model)  ,4.1 out of 5 stars,"12,999",https://amazon.in/inches-Premium-Smart-32UA-Black/dp/B09RH7ZP1N/ref=sr_1_29?keywords=tv&qid=1660812285&sr=8-29
iFFALCON 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43U61 (Black)  ,4.3 out of 5 stars,"22,390",https://amazon.in/iFFALCON-inches-Certified-Android-43U61/dp/B0995P5FGC/ref=sr_1_31?keywords=tv&qid=1660812285&sr=8-31
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/LG-inches-Ultra-43UQ7500PSF-Ceramic/dp/B0B3XY5YT4/ref=sr_1_32?keywords=tv&qid=1660812285&sr=8-32
Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black)  ,4.3 out of 5 stars,"31,990",https://amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_33?keywords=tv&qid=1660812285&sr=8-33
OnePlus 138.7 cm (55 inches) U Series 4K LED Smart Android TV 55U1S (Black)  ,4.2 out of 5 stars,"44,999",https://amazon.in/OnePlus-138-7-inches-Android-55U1S/dp/B095JQVC7N/ref=sr_1_34?keywords=tv&qid=1660812285&sr=8-34
Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF1 (Black) (2021 Model) | Voice Remote with Alexa  ,4.1 out of 5 stars,"13,999",https://amazon.in/Onida-Inches-Ready-Smart-32HIF1/dp/B08KFYBGB5/ref=sr_1_35?keywords=tv&qid=1660812285&sr=8-35
Westinghouse 80 cm (32 inches) HD Ready Smart Certified Android LED TV WH32SP12 (Black)  ,4.1 out of 5 stars,"10,999",https://amazon.in/Westinghouse-Inches-Certified-Android-WH32SP12/dp/B09FY4C5VZ/ref=sr_1_36?keywords=tv&qid=1660812285&sr=8-36
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_37_sspa%3Fkeywords%3Dtv%26qid%3D1660812285%26sr%3D8-37-spons%26psc%3D1&qualifier=1660812285&id=210756045830316&widgetName=sp_btf
AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_33_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-33-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_atf_next
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_34_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-34-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_atf_next
