product,rating,price,product_url
eAirtec 109 cms (43 inches) Full HD Smart LED TV with Voice Remote Control 43ATDJ (2022 Model) | Bezel Less  ,4.0 out of 5 stars,"16,500",https://amazon.in/eAirtec-43-AT-DJ-SMART/dp/B08HQB4HZG/ref=sr_1_179?keywords=tv&qid=1660812310&sr=8-179
TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P617 (Black)  ,3.8 out of 5 stars,"31,990",https://amazon.in/TCL-inches-Certified-Android-43P617/dp/B09V13V6MH/ref=sr_1_180?keywords=tv&qid=1660812310&sr=8-180
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-181-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_btf
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dtv%26qid%3D1660812310%26sr%3D8-182-spons%26psc%3D1&qualifier=1660812310&id=939304222687299&widgetName=sp_btf
Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_177_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-177-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_atf_next
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_178_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-178-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_atf_next
Croma 139 cm (55 Inches) 4K Ultra HD Smart LED Fire TV CREL7368 (Black) (2022 Model)  ,5.0 out of 5 stars,"41,990",https://amazon.in/Croma-Inches-Ultra-Smart-CREL7368/dp/B0B8H8BZVQ/ref=sr_1_180?keywords=tv&qid=1660812312&sr=8-180
Samsung 108 cm (43 inches) Full HD Smart LED TV UA43T5500AKXXL (Black-Hair Line)  ,3.7 out of 5 stars,"36,989",https://amazon.in/Samsung-inches-Smart-UA43T5500AKXXL-Black-Hair/dp/B086WQ89XY/ref=sr_1_183?keywords=tv&qid=1660812312&sr=8-183
Samsung 163 cm (65 inches) Crystal 4K Series Ultra HD Smart LED TV UA65AUE60AKLXL (Black)  ,4.3 out of 5 stars,"79,990",https://amazon.in/Samsung-inches-Crystal-Ultra-UA65AUE60AKLXL/dp/B092B38FB7/ref=sr_1_184?keywords=tv&qid=1660812312&sr=8-184
Samsung 125 cm (50 inches) The Frame Series 4K Ultra HD Smart QLED TV QA50LS03AAKLXL (Black)  ,4.1 out of 5 stars,"66,990",https://amazon.in/Samsung-inches-Frame-Ultra-QA50LS03AAKLXL/dp/B095P9VVVG/ref=sr_1_186?keywords=tv&qid=1660812312&sr=8-186
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_187_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-187-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_mtf
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_188_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-188-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_mtf
Samsung 214 cm (85 inches) 8K Ultra HD Smart Neo QLED TV QA85QN900AKXXL (Steel)  ,5.0 out of 5 stars,"12,82,490",https://amazon.in/Samsung-Smart-QA85QN800AKXXL-Steel-Model/dp/B0928K7LKW/ref=sr_1_190?keywords=tv&qid=1660812312&sr=8-190
Samsung 163 cm (65 inches) The Frame Series 4K Smart QLED TV QA65LS03BAKLXL (Black)  ,4.1 out of 5 stars,"1,26,340",https://amazon.in/Samsung-inches-Frame-Smart-QA65LS03BAKLXL/dp/B09Y64NM41/ref=sr_1_191?keywords=tv&qid=1660812312&sr=8-191
Hyundai 109 cm (43 inches) Frameless Series Full HD Smart LED TV SMTHY43FHDWSBYI5 (Black)  ,1.0 out of 5 stars,"23,990",https://amazon.in/Hyundai-inches-Frameless-Smart-SMTHY43FHDWSBYI5/dp/B0B4VWHNJW/ref=sr_1_192?keywords=tv&qid=1660812312&sr=8-192
Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black) (2021 Model) | With Dolby Digital Plus & DTS Tru Surround  ,4.4 out of 5 stars,"34,989",https://amazon.in/Kodak-inches-55CA0909-Digital-Surround/dp/B08XXF5V6G/ref=sr_1_194?keywords=tv&qid=1660812312&sr=8-194
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_197_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-197-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_btf
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_198_sspa%3Fkeywords%3Dtv%26qid%3D1660812312%26sr%3D8-198-spons%26psc%3D1&qualifier=1660812312&id=3065458567481067&widgetName=sp_btf
