product,rating,price,product_url
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_283_sspa%3Fkeywords%3Dtv%26qid%3D1660812328%26sr%3D8-283-spons%26psc%3D1&qualifier=1660812328&id=49785280768073&widgetName=sp_mtf
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dtv%26qid%3D1660812328%26sr%3D8-284-spons%26psc%3D1&qualifier=1660812328&id=49785280768073&widgetName=sp_mtf
Philips 108 cm (43 inches) Pixel Precise HD Series Full HD LED Smart TV 43PFT6815/94 (Black)  ,3.5 out of 5 stars,"26,989",https://amazon.in/Philips-Inches-43PFT6815-94-Precise/dp/B08HQGZ7XF/ref=sr_1_288?keywords=tv&qid=1660812328&sr=8-288
Power Guard 165 cm (65 inches) Frameless 4k Ultra HD Smart LED TV PG65F4k (Black)  ,5.0 out of 5 stars,"55,999",https://amazon.in/Power-Guard-inches-Frameless-PG65F4k/dp/B0B362FQFK/ref=sr_1_289?keywords=tv&qid=1660812328&sr=8-289
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dtv%26qid%3D1660812328%26sr%3D8-293-spons%26psc%3D1&qualifier=1660812328&id=49785280768073&widgetName=sp_btf
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-289-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_atf_next
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-290-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_atf_next
AKAI 98 cm (40 Inches) HD Ready Smart LED TV AKLT40S-D409W (Black) (2021 Model)  ,3.5 out of 5 stars,"19,869",https://amazon.in/AKAI-Inches-Smart-AKLT40S-D409W-Black/dp/B097RB7V4V/ref=sr_1_291?keywords=tv&qid=1660812331&sr=8-291
iFFALCON 164 cm (65 inches) 4K Ultra HD Certified Android Smart QLED TV 65H72 (Black)  ,4.2 out of 5 stars,"71,999",https://amazon.in/iFFALCON-inches-Certified-Android-65H72/dp/B098TL86G3/ref=sr_1_293?keywords=tv&qid=1660812331&sr=8-293
"Lloyd 146cm (58 Inches) Ultra HD Android Smart LED TV (58US900C), Black  ",3.0 out of 5 stars,"53,490",https://amazon.in/Lloyd-146cm-Inches-Android-58US900C/dp/B099ZDH1CV/ref=sr_1_297?keywords=tv&qid=1660812331&sr=8-297
NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_299_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-299-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_mtf
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_300_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-300-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_mtf
Acer 106.8 cm (42 inches) P series Full HD Android Smart LED TV AR42AP2841FD (Black) (2021 Model)  ,4.3 out of 5 stars,"23,999",https://amazon.in/Acer-106-8-inches-Android-AR42AP2841FD/dp/B099KSTCSZ/ref=sr_1_305?keywords=tv&qid=1660812331&sr=8-305
iFFALCON 164 cm (65 inches) 4K Ultra HD Certified Android Smart LED TV 65U61 (Black)  ,4.3 out of 5 stars,"56,999",https://amazon.in/iFFALCON-inches-Certified-Android-65U61/dp/B0995XM2NS/ref=sr_1_306?keywords=tv&qid=1660812331&sr=8-306
LG 80 cms (32 Inches) HD Ready Smart IPS LED TV 32LM560BPTC (Dark Iron Gray) (2019 Model)  ,4.3 out of 5 stars,"18,490",https://amazon.in/LG-Inches-Ready-32LM560BPTC-Display/dp/B07TMFQMJC/ref=sr_1_307?keywords=tv&qid=1660812331&sr=8-307
iMee 80cm (32 inch) Elite Series Smart Frameless HD LED TV (Black Colour)  ,1.0 out of 5 stars,"10,499",https://amazon.in/Elite-Smart-Frameless-Black-Colour/dp/B09SG84NB5/ref=sr_1_308?keywords=tv&qid=1660812331&sr=8-308
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_309_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-309-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_btf
Coocaa 108 cm (43 inches) Frameless Series Full HD Smart Certified Android IPS LED TV 43S7G (Black)  ,4.2 out of 5 stars,"19,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg19_1?ie=UTF8&adId=A0303402JBT0B2VHU9CP&url=%2FCoocaa-Frameless-Certified-Android-43S7G%2Fdp%2FB0B45Z3NNG%2Fref%3Dsr_1_310_sspa%3Fkeywords%3Dtv%26qid%3D1660812331%26sr%3D8-310-spons%26psc%3D1&qualifier=1660812331&id=8182300487883498&widgetName=sp_btf
